,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
46243,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190621_223000.WAV,GRABADOR-SDZG-AM-27,20190621_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:30:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:38:17-08:00,WAV,WAV,audio/x-wav,0.3983655572
58590,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190705_224000.WAV,GRABADOR-SDZG-AM-30,20190705_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:40:00 05/07/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:49:47-08:00,WAV,WAV,audio/x-wav,0.01240214705
37648,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190704_205000.WAV,GRABADOR-SDZG-AM-24,20190704_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:50:00 04/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:32:35-08:00,WAV,WAV,audio/x-wav,0.01272779703
34921,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_222000.WAV,GRABADOR-SDZG-AM-24,20190615_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:20:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:37:40-08:00,WAV,WAV,audio/x-wav,0.1601392031
24269,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_202000.WAV,GRABADOR-SDZG-AM-2,20190702_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:11:20-08:00,WAV,WAV,audio/x-wav,0.9856525064
40814,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_205000.WAV,GRABADOR-SDZG-AM-25,20190630_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:50:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:55:01-08:00,WAV,WAV,audio/x-wav,0.658621192
22840,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190622_221000.WAV,GRABADOR-SDZG-AM-2,20190622_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:07:48-08:00,WAV,WAV,audio/x-wav,0.210511893
44124,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190630_221000.WAV,GRABADOR-SDZG-AM-26,20190630_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:10:00 30/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:41:41-08:00,WAV,WAV,audio/x-wav,0.852640152
50035,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190623_212000.WAV,GRABADOR-SDZG-AM-29,20190623_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:20:00 23/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:57:15-08:00,WAV,WAV,audio/x-wav,0.9457195997
40815,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_210000.WAV,GRABADOR-SDZG-AM-25,20190630_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:00:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:55:07-08:00,WAV,WAV,audio/x-wav,0.9862617254
